frame.number,frame.time_epoch,eth.src,eth.dst,ip.src,ip.dst,ip.ttl,_ws.col.protocol,tcp.srcport,tcp.dstport,tcp.flags.str,udp.srcport,udp.dstport,icmp.type,icmp.code,frame.len
"3947","1759281152.649499747","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2967","64914","·······A·R··",,,,,"54"
"3948","1759281152.649506081","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","49176","64915","·······A·R··",,,,,"54"
"3949","1759281153.649059208","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64913","8500","··········S·",,,,,"78"
"3950","1759281153.649059958","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64912","5986","··········S·",,,,,"78"
"3951","1759281153.649060083","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64911","911","··········S·",,,,,"78"
"3952","1759281153.649060167","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64910","18988","··········S·",,,,,"78"
"3953","1759281153.649060250","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64909","8082","··········S·",,,,,"78"
"3954","1759281153.649060333","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64908","5002","··········S·",,,,,"78"
"3955","1759281153.649060417","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64907","82","··········S·",,,,,"78"
"3956","1759281153.649140542","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","8500","64913","·······A·R··",,,,,"54"
"3957","1759281153.649189083","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5986","64912","·······A·R··",,,,,"54"
"3958","1759281153.649195583","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","911","64911","·······A·R··",,,,,"54"
"3959","1759281153.649200500","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","18988","64910","·······A·R··",,,,,"54"
"3960","1759281153.649205000","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","8082","64909","·······A·R··",,,,,"54"
"3961","1759281153.649209208","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5002","64908","·······A·R··",,,,,"54"
"3962","1759281153.649213083","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","82","64907","·······A·R··",,,,,"54"
"3963","1759281153.650367079","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64915","49176","··········S·",,,,,"78"
"3964","1759281153.650367621","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64914","2967","··········S·",,,,,"78"
"3965","1759281153.650367704","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64916","6100","····CE····S·",,,,,"78"
"3966","1759281153.650367788","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64917","801","····CE····S·",,,,,"78"
"3967","1759281153.650367871","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64918","5550","····CE····S·",,,,,"78"
"3968","1759281153.650367954","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64919","1914","····CE····S·",,,,,"78"
"3969","1759281153.650530746","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","49176","64915","·······A·R··",,,,,"54"
"3970","1759281153.650583454","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2967","64914","·······A·R··",,,,,"54"
"3971","1759281153.650590287","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","6100","64916","·······A·R··",,,,,"54"
"3972","1759281153.650594912","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","801","64917","·······A·R··",,,,,"54"
"3973","1759281153.650599245","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5550","64918","·······A·R··",,,,,"54"
"3974","1759281153.650603704","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1914","64919","·······A·R··",,,,,"54"
"3975","1759281153.650611120","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64920","5902","····CE····S·",,,,,"78"
"3976","1759281153.650611245","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64921","9595","····CE····S·",,,,,"78"
"3977","1759281153.650611329","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64922","2401","····CE····S·",,,,,"78"
"3978","1759281153.650619704","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5902","64920","·······A·R··",,,,,"54"
"3979","1759281153.650624329","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","9595","64921","·······A·R··",,,,,"54"
"3980","1759281153.650628412","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2401","64922","·······A·R··",,,,,"54"
"3981","1759281153.651255202","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64923","50000","····CE····S·",,,,,"78"
"3982","1759281153.651255327","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64924","7625","····CE····S·",,,,,"78"
"3983","1759281153.651255410","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64925","3031","····CE····S·",,,,,"78"
"3984","1759281153.651273827","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","50000","64923","·······A·R··",,,,,"54"
"3985","1759281153.651293910","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","7625","64924","·······A·R··",,,,,"54"
"3986","1759281153.651299952","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3031","64925","·······A·R··",,,,,"54"
"3987","1759281154.651519420","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64925","3031","··········S·",,,,,"78"
"3988","1759281154.651520170","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64924","7625","··········S·",,,,,"78"
"3989","1759281154.651520253","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64923","50000","··········S·",,,,,"78"
"3990","1759281154.651520337","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64922","2401","··········S·",,,,,"78"
"3991","1759281154.651520420","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64921","9595","··········S·",,,,,"78"
"3992","1759281154.651520503","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64920","5902","··········S·",,,,,"78"
"3993","1759281154.651520587","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64919","1914","··········S·",,,,,"78"
"3994","1759281154.651520670","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64918","5550","··········S·",,,,,"78"
"3995","1759281154.651619336","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3031","64925","·······A·R··",,,,,"54"
"3996","1759281154.651659170","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","7625","64924","·······A·R··",,,,,"54"
"3997","1759281154.651665420","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","50000","64923","·······A·R··",,,,,"54"
"3998","1759281154.651670003","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2401","64922","·······A·R··",,,,,"54"
"3999","1759281154.651673920","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","9595","64921","·······A·R··",,,,,"54"
"4000","1759281154.651679545","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5902","64920","·······A·R··",,,,,"54"
"4001","1759281154.651684295","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1914","64919","·······A·R··",,,,,"54"
"4002","1759281154.651688586","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5550","64918","·······A·R··",,,,,"54"
"4003","1759281154.652965666","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64917","801","··········S·",,,,,"78"
"4004","1759281154.652966249","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64916","6100","··········S·",,,,,"78"
"4005","1759281154.652966374","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64926","2191","····CE····S·",,,,,"78"
"4006","1759281154.652966457","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64927","2718","····CE····S·",,,,,"78"
"4007","1759281154.652966541","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64928","81","····CE····S·",,,,,"78"
"4008","1759281154.652966624","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64929","6580","····CE····S·",,,,,"78"
"4009","1759281154.652966707","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64930","1124","····CE····S·",,,,,"78"
"4010","1759281154.652966791","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64931","3580","····CE····S·",,,,,"78"
"4011","1759281154.653012457","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","801","64917","·······A·R··",,,,,"54"
"4012","1759281154.653130415","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","6100","64916","·······A·R··",,,,,"54"
"4013","1759281154.653139873","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2191","64926","·······A·R··",,,,,"54"
"4014","1759281154.653148248","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2718","64927","·······A·R··",,,,,"54"
"4015","1759281154.653152373","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","81","64928","·······A·R··",,,,,"54"
"4016","1759281154.653156623","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","6580","64929","·······A·R··",,,,,"54"
"4017","1759281154.653160957","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1124","64930","·······A·R··",,,,,"54"
"4018","1759281154.653164915","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3580","64931","·······A·R··",,,,,"54"
"4019","1759281154.653208665","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64932","15660","····CE····S·",,,,,"78"
"4020","1759281154.653208748","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64933","6547","····CE····S·",,,,,"78"
"4021","1759281154.653208832","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64934","3128","····CE····S·",,,,,"78"
"4022","1759281154.653217290","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","15660","64932","·······A·R··",,,,,"54"
"4023","1759281154.653222373","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","6547","64933","·······A·R··",,,,,"54"
"4024","1759281154.653226873","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3128","64934","·······A·R··",,,,,"54"
"4025","1759281154.653776163","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64935","40193","····CE····S·",,,,,"78"
"4026","1759281154.653776372","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64936","1113","····CE····S·",,,,,"78"
"4027","1759281154.653792621","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","40193","64935","·······A·R··",,,,,"54"
"4028","1759281154.653813580","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1113","64936","·······A·R··",,,,,"54"
"4029","1759281155.072668128","16:7f:ce:eb:fe:64","01:00:5e:00:00:fb","192.168.64.1","224.0.0.251","255","MDNS",,,,"5353","5353",,,"228"
"4030","1759281155.072668753","16:7f:ce:eb:fe:64","33:33:00:00:00:fb",,,,"MDNS",,,,"5353","5353",,,"248"
"4031","1759281155.652816520","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64933","6547","··········S·",,,,,"78"
"4032","1759281155.652816936","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64932","15660","··········S·",,,,,"78"
"4033","1759281155.652817061","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64931","3580","··········S·",,,,,"78"
"4034","1759281155.652817145","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64930","1124","··········S·",,,,,"78"
"4035","1759281155.652817228","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64929","6580","··········S·",,,,,"78"
"4036","1759281155.652817311","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64928","81","··········S·",,,,,"78"
"4037","1759281155.652817395","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64927","2718","··········S·",,,,,"78"
"4038","1759281155.652817478","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64926","2191","··········S·",,,,,"78"
"4039","1759281155.652912644","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","6547","64933","·······A·R··",,,,,"54"
"4040","1759281155.652952477","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","15660","64932","·······A·R··",,,,,"54"
"4041","1759281155.652961186","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3580","64931","·······A·R··",,,,,"54"
"4042","1759281155.652965894","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1124","64930","·······A·R··",,,,,"54"
"4043","1759281155.652970019","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","6580","64929","·······A·R··",,,,,"54"
